,C0,C1,r,delta,theta,thetaG,alpha_0,alpha_1,beta_1,U_G,U_D,Gstrategy,Dstrategy,backfiring_flag,beta_0,U_pareto,U_pareto_dominates_anarchy,U_dominates_anarchy
104,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9427333333333333,0.015,0.2864249410912737,0.5364249410912737,0.9427333333333333,0.6431671291636342,2.145694764421613e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.11988645115078585,0,0,0
105,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9758666666666667,0.015,0.292310221037635,0.5423102210376349,0.9758666666666667,0.6536918350814089,2.1692358841418624e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.14124922459139666,0,0,0
106,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.009,0.015,0.2980994608952179,0.5480994608952179,1.009,0.6631812739799234,2.1923928436029527e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.1628040782095641,0,0,0
107,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.0421333333333334,0.015,0.30379721437665264,0.5537972143766526,1.0421333333333334,0.6716168118459549,2.2151838574568927e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.1845419045800281,0,0,0
108,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.0752666666666666,0.015,0.30940768632512283,0.5594076863251228,1.0752666666666666,0.6789806846210105,2.237625745360461e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.20645429401642088,0,0,0
109,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1083999999999998,0.015,0.31493476902444745,0.5649347690244475,1.1083999999999998,0.6852559325403845,2.2597340759711315e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.22853346195110485,0,0,0
110,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1415333333333333,0.015,0.3203820737901087,0.5703820737901086,1.1415333333333333,0.6904263412082751,2.281523295066812e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.2507721857531159,0,0,0
111,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1746666666666665,0.015,0.3257529585698613,0.5757529585698613,1.1746666666666665,0.6944763885456272,2.3030068343476984e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.27316374952694383,0,0,0
112,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2078,0.015,0.33105055215321993,0.5810505521532199,1.2078,0.6973911968788931,2.3241972084697693e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.29570189569356004,0,0,0
113,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2409333333333332,0.015,0.3362777754855674,0.5862777754855675,1.2409333333333332,0.6991564895463631,2.3451061019752473e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.31838078236219836,0,0,0
114,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2740666666666667,0.015,0.34143736049919216,0.5914373604991922,1.2740666666666667,0.699758551488692,2.3657444420122076e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.3411949456682823,1,0,0
115,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3072,0.015,0.3465318668059172,0.5965318668059172,1.3072,0.6991841933652533,2.386122467279428e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.36413926638816546,0,0,0
116,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3403333333333334,0.015,0.35156369654083386,0.6015636965408339,1.3403333333333334,0.6974207188008101,2.4062497860910526e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.38720894025166563,0,0,0
117,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3734666666666666,0.015,0.35653510760143775,0.6065351076014378,1.3734666666666666,0.6944558944199029,2.426135430222409e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.41039945146379103,0,0,0
118,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4065999999999999,0.015,0.3614482254892111,0.6114482254892111,1.4065999999999999,0.6902779223710996,2.4457879017614204e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.4337065490215777,0,0,0
119,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4397333333333333,0.015,0.36630505392984175,0.6163050539298418,1.4397333333333333,0.6848754150812574,2.4652152157411678e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.4571262254736497,0,0,0
120,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4728666666666665,0.015,0.3711074844226079,0.6211074844226079,1.4728666666666665,0.6782373720123311,2.4844249377764527e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.4806546978214507,0,0,0
121,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.506,0.015,0.3758573048480083,0.6258573048480083,1.506,0.6703531582210128,2.5034242194799106e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.5042883903039834,0,0,0
122,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5391333333333332,0.015,0.38055620724472544,0.6305562072447255,1.5391333333333332,0.661212484545288,2.522219828993144e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.5280239188438823,0,0,0
123,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5722666666666667,0.015,0.38520579485184575,0.6352057948518457,1.5722666666666667,0.650805389262541,2.540818179852522e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.5518580769629752,0,0,0
124,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6054,0.015,0.38980758849943803,0.6398075884994381,1.6054,0.6391222210815983,2.559225353859773e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.5757878230011239,0,0,0
125,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6385333333333332,0.015,0.3943630324197083,0.6443630324197083,1.6385333333333332,0.6261536233465085,2.5774471297257406e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.5998102684939165,0,0,0
126,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6716666666666666,0.015,0.39887349954167545,0.6488734995416754,1.6716666666666666,0.6118905193432673,2.5954889983914597e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6239226675833157,0,0,0
127,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7047999999999999,0.015,0.4033402963243869,0.6533402963243868,1.7047999999999999,0.5963240986124007,2.6133561856767074e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6481224073512261,0,0,0
128,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7379333333333333,0.015,0.4077646671769005,0.6577646671769005,1.7379333333333333,0.5794458041805678,2.631053668711303e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6724069989795323,0,0,0
129,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7710666666666666,0.015,0.4121477985074094,0.6621477985074093,1.7710666666666666,0.5612473206333357,2.6485861941427657e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6967740696518477,0,0,0
130,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8042,0.015,0.4164908224388489,0.6664908224388488,1.8042,0.5417205629591857,2.6659582899046796e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7212213551223022,0,0,0
131,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8373333333333333,0.015,0.42079482022395714,0.6707948202239571,1.8373333333333333,0.5208576661017935,2.6831742814259485e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.745746692885419,0,0,0
132,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8704666666666665,0.015,0.42506082538898066,0.6750608253889807,1.8704666666666665,0.4986509751637973,2.700238301400759e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7703480158887052,0,0,0
133,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9036,0.015,0.4292898266319193,0.6792898266319193,1.9036,0.4750930362107296,2.7171543066639714e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7950233467361614,0,0,0
134,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9367333333333332,0.015,0.4334827704983386,0.6834827704983386,1.9367333333333332,0.45017658762865187,2.733926081965876e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.819770792336656,0,0,0
135,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9698666666666667,0.015,0.4376405638552636,0.6876405638552636,1.9698666666666667,0.4238945519933459,2.750557255515318e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8445885389561394,0,0,0
136,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.003,0.015,0.44176407618147095,0.691764076181471,2.003,0.3962400284127815,2.7670513047528544e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8694748476370582,0,0,0
137,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.0361333333333334,0.015,0.445854141690564,0.6958541416905639,2.0361333333333334,0.36720628530801436,2.7834115672309423e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8944280499522054,0,0,0
138,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.069266666666667,0.015,0.4499115613015147,0.6999115613015148,2.069266666666667,0.3367867536007576,2.799641245054829e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9194465440636376,0,0,0
139,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.1024000000000003,0.015,0.45393710446985597,0.7039371044698559,2.1024000000000003,0.3049750202786412,2.81574341820523e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9445287910602883,0,0,0
140,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.1355333333333335,0.015,0.45793151089138373,0.7079315108913837,2.1355333333333335,0.271764822311652,2.8317210436501483e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.969673311550566,0,0,0
141,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.1686666666666667,0.015,0.46189549208905056,0.7118954920890506,2.1686666666666667,0.2371500408954883,2.8475769684455088e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9948786824885656,0,0,0
142,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2018,0.015,0.46582973289269436,0.7158297328926944,2.2018,0.20112469599959049,2.863313931511513e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0201435342146112,0,0,0
143,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2349333333333337,0.015,0.4697348928203151,0.7197348928203151,2.2349333333333337,0.16368294119941207,2.8789345707380676e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0454665476927032,0,0,0
144,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.268066666666667,0.015,0.4736116073687904,0.7236116073687904,2.268066666666667,0.12481905877416732,2.894441428979988e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.070846451929086,0,0,0
145,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3012,0.015,0.4774604892211822,0.7274604892211822,2.3012,0.08452745505276416,2.9098369567215343e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0962820215576357,0,0,0
146,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3343333333333334,0.015,0.48128212937712966,0.7312821293771297,2.3343333333333334,0.042802655992008276,2.9251235171834367e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.1217720745790738,0,0,0
147,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.367466666666667,0.015,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1,0,0,0
148,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.4006000000000003,0.015,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1,0,0,0
149,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.4337333333333335,0.015,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1,0,0,0
150,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.4668666666666668,0.015,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1,0,0,0
151,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.5,0.015,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1,0,0,0
152,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.03,0.03,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
153,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.06337837837837838,0.03,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
154,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.09675675675675677,0.03,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
155,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.13013513513513514,0.03,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
156,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.16351351351351354,0.03,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
157,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.1968918918918919,0.03,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
158,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.2302702702702703,0.03,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
159,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.2636486486486487,0.03,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
160,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.2970270270270271,0.03,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
161,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.3304054054054054,0.03,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
162,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.36378378378378384,0.03,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0,0.25,0,0,0
163,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.39716216216216227,0.03,0.25,0.5,0.39716216216216227,0.3851810810810811,0.2512730277574872,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1,0.03,0,0,0
164,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.4305405405405406,0.03,0.25,0.5,0.4305405405405406,0.4018702702702703,0.24233754565376187,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1,0.03,0,0,0
165,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.463918918918919,0.03,0.25,0.5,0.463918918918919,0.4185594594594595,0.23117383126369612,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1,0.03,0,0,0
166,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.49729729729729744,0.03,0.25,0.5,0.49729729729729744,0.4352486486486487,0.21778188458728992,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1,0.03,0,0,0
167,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.5306756756756758,0.03,0.25,0.5,0.5306756756756758,0.4519378378378379,0.2021617056245435,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.03,0,0,0
168,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.5640540540540542,0.03,0.25,0.5,0.5640540540540542,0.4686270270270271,0.18431329437545652,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.03,0,0,0
169,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.5974324324324326,0.03,0.25,0.5,0.5974324324324326,0.48531621621621623,0.16423665084002909,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.03,0,0,0
170,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.6308108108108109,0.03,0.25,0.5,0.6308108108108109,0.5020054054054054,0.14193177501826143,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.03,0,0,0
171,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.6641891891891893,0.03,0.25,0.5,0.6641891891891893,0.5186945945945947,0.11739866691015333,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.03,0,0,0
172,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.6975675675675677,0.03,0.25,0.5,0.6975675675675677,0.5353837837837838,0.09063732651570489,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.03,0,0,0
173,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.7309459459459461,0.03,0.25,0.5,0.7309459459459461,0.5520729729729731,0.06164775383491594,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.03,0,0,0
174,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.7643243243243245,0.03,0.25,0.5,0.7643243243243245,0.5687621621621622,0.030429948867786605,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.03,0,0,0
175,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.7977027027027028,0.03,0.2560331767713663,0.5060331767713663,0.7977027027027028,0.5854148921283969,2.03540440535388e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0,0.030001,0,0,0
176,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8310810810810813,0.03,0.26581698367294754,0.5158169836729476,0.8310810810810813,0.6003450498196075,2.0632629346151177e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.04945011373518617,0,0,0
177,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8644594594594597,0.03,0.2721107464695738,0.5221107464695738,0.8644594594594597,0.6143070512425804,2.0884379858809865e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.07024096652031207,0,0,0
178,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.897837837837838,0.03,0.27828829396755644,0.5282882939675564,0.897837837837838,0.6272895280330171,2.113148175886259e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.09126424990272505,0,0,0
179,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9312162162162164,0.03,0.2843558356690837,0.5343558356690836,0.9312162162162164,0.6392698370091008,2.1374183425404425e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.11250754487804904,0,0,0
180,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9645945945945948,0.03,0.2903190470502102,0.5403190470502102,0.9645945945945948,0.6502265239696117,2.1612711881280333e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.1339595004941744,0,0,0
181,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9979729729729732,0.03,0.2961831317289469,0.546183131728947,0.9979729729729732,0.660139223134826,2.1847275268882527e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.15560970951507927,0,0,0
182,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.0313513513513515,0.03,0.3019528746267042,0.5519528746267042,1.0313513513513515,0.6689885681071835,2.2078064983999113e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.17744860209794303,0,0,0
183,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.06472972972973,0.03,0.30763268766834356,0.5576326876683435,1.06472972972973,0.6767561127084284,2.2305257506571863e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.19946735439304283,0,0,0
184,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.0981081081081083,0.03,0.3132266492622157,0.5632266492622158,1.0981081081081083,0.6834242603276934,2.252901597055157e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.2216578095836769,0,0,0
185,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1314864864864866,0.03,0.3187385385646209,0.5687385385646209,1.1314864864864866,0.6889762006389158,2.274949154168482e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.24401240935724477,0,0,0
186,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1648648648648652,0.03,0.324171865346884,0.574171865346884,1.1648648648648652,0.6933958527277434,2.2966824615444636e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.26652413417109705,0,0,0
187,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1982432432432435,0.03,0.3295298961357382,0.5795298961357382,1.1982432432432435,0.6966678138166142,2.3181145845097006e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.289186450971767,0,0,0
188,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2316216216216218,0.03,0.3348156771800693,0.5848156771800693,1.2316216216216218,0.698777312898802,2.339257708761089e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.3119932672614831,0,0,0
189,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2650000000000003,0.03,0.3400320547026155,0.5900320547026154,1.2650000000000003,0.6997101686931706,2.360123218636545e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.3349388905947693,0,0,0
190,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2983783783783787,0.03,0.34518169281889877,0.5951816928188988,1.2983783783783787,0.6994527514153234,2.3807217710558604e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.358017992740581,0,0,0
191,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.331756756756757,0.03,0.3502670894436395,0.6002670894436395,1.331756756756757,0.6979919479309623,2.4010633578042118e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.3812255778694779,0,0,0
192,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3651351351351353,0.03,0.35529059045420447,0.6052905904542045,1.3651351351351353,0.6953151299161672,2.421157361598425e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.4045569542267263,0,0,0
193,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3985135135135138,0.03,0.36025440233898676,0.6102544023389868,1.3985135135135138,0.6914101246989812,2.4410126093776796e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.42800770883554023,0,0,0
194,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4318918918918921,0.03,0.36516060352421237,0.6151606035242123,1.4318918918918921,0.686265188498778,2.460637414047895e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.4515736848434674,0,0,0
195,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4652702702702705,0.03,0.37001115454412603,0.620011154544126,1.4652702702702705,0.6798689818156888,2.4800396181134943e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.4752509611820183,0,0,0
196,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.498648648648649,0.03,0.37480790719571433,0.6248079071957143,1.498648648648649,0.6722105467529507,2.4992266287604537e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.49903583425722026,0,0,0
197,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5320270270270273,0.03,0.37955261279920516,0.6295526127992052,1.5320270270270273,0.6632792860812544,2.5182054512740137e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.522924801428617,0,0,0
198,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5654054054054056,0.03,0.3842469296688395,0.6342469296688396,1.5654054054054056,0.6530649438767251,2.536982718570613e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.5469145460677266,0,0,0
199,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5987837837837842,0.03,0.3888924298842779,0.638892429884278,1.5987837837837842,0.6415575875836406,2.5555647196195963e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.5710019240152283,0,0,0
200,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6321621621621625,0.03,0.3934906054410345,0.6434906054410345,1.6321621621621625,0.6287475913698619,2.573957421647677e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.5951839512800935,0,0,0
201,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6655405405405408,0.03,0.39804287384815246,0.6480428738481525,1.6655405405405408,0.6146256206575984,2.5921664954520196e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6194577928442359,0,0,0
